NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190005015071,2019,2304400,Fortaleza,23,CE,19,F,1,3,1,2304400.0,Fortaleza,23.0,CE,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,510.0,513.0,517.0,351.2,423.8,450.0,415.6,ADDAAADADDEBBDDCABCCDACCACDCAECCBABCCDBBBCACB,DACDAEDBEDDDACCCECDBCABACCBBDEAEDEACDECCEBDEE,99999EEABEDABCBDEDDACDECCDADBACEEBAACEDBCABCCADAAA,CBABBCECACADEDCBEEBDACCAEDCCBBDBBCAACAAADADEB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,140.0,140.0,140.0,120.0,680.0,E,E,B,C,4,C,A,B,D,A,B,B,A,B,A,A,A,A,B,A,A,E,A,B,B
190001939986,2019,2304400,Fortaleza,23,CE,23,M,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,2,,0,23227877.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,D,B,C,3,C,B,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190001150504,2019,2304400,Fortaleza,23,CE,17,F,1,1,1,2304400.0,Fortaleza,23.0,CE,2,0,3,1.0,0,23070234.0,2304400.0,Fortaleza,23.0,CE,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,510.0,513.0,517.0,478.5,412.0,456.2,528.7,EDCACBCEEAEABCADECBEECECCBADCEDBEBBABCBEEDCDE,DBCCCBEDACCDDCABBBACDADCCBEACBDCAABCDCEADBCDC,99999BCDBCCCBBCDBCAEDDBCCBABCDCCCBDBCCADBCCDADCCAC,DBCCADEBCBDCDCBCCDDCDDDBCDCBDCADCCDCCDEDCBCDA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,120.0,100.0,120.0,60.0,500.0,D,D,C,B,4,C,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,D,A,A,A
190005700234,2019,2304400,Fortaleza,23,CE,29,M,1,1,1,2304400.0,Fortaleza,23.0,CE,1,12,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,509.0,514.0,518.0,587.9,631.5,606.8,807.9,DDDCAABBCECECEBABECDBCCEDEABDBCACBDAEBDEADCDE,CCACAEBCABCBADBEBACDBBCBAECABCABADCBBEDBECADE,DBBAB99999EACCEAEDEBAAADDBABDECDDBADBCCDAECBCCAEEB,DBCBAEABADAABECEEBACBDCCEDCEABACAADDEBBECABCB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,100.0,140.0,600.0,E,F,D,E,3,H,A,D,D,B,A,B,A,B,B,B,A,A,D,B,A,D,B,C,B
190002751460,2019,2304400,Fortaleza,23,CE,24,F,1,1,1,2304400.0,Fortaleza,23.0,CE,1,7,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,504.0,510.0,513.0,516.0,564.4,664.9,593.9,680.3,DECCDECBEBEDEDAEBEBDADACDBEBBECACEBCCDDADACDE,CEBCEEDBADBEABAECCADCAEACDBBAACACECAEADBBADCA,99999ECABEADBCBCBACECDDDDDAACCADBECCCEDEBDECBDDECC,EADECEAADCDBABCCDDBBCEDEDDEBCCADEBEBCEACABBDA,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,180.0,200.0,160.0,200.0,180.0,920.0,E,F,B,D,4,G,A,D,D,C,A,B,A,A,A,B,A,A,D,A,B,E,B,B,B
190005163625,2019,2304400,Fortaleza,23,CE,23,F,1,3,1,2304400.0,Fortaleza,23.0,CE,1,7,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,508.0,512.0,517.0,368.5,614.5,604.3,553.0,DDDCACDEEBDABDCBCBDCBBDCCDDDECBCDDDCCBCDBCDCC,CBAAADAEEEEEACDAADBCEDBBAADEBABDBBEBCCCCDDCDC,99999BECCDDBABEECEBCCABCDCDDBCDAEBAAEDEBECDDCAADCD,ADDBCBECDCCCDDDCAABCBDADCCCCCCDDDCCCCCDDDEEEE,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,200.0,160.0,120.0,100.0,720.0,B,E,B,B,5,B,A,C,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,B
190001161651,2019,2304400,Fortaleza,23,CE,17,F,1,1,1,2304400.0,Fortaleza,23.0,CE,2,0,3,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,504.0,510.0,513.0,516.0,548.4,563.2,574.2,534.9,CBCEEECBEABCEDDACADAABEDBBCBCBEECCBDBDBCDCEDE,BEEEAEDDADCEABABCCDACABCCABBABCDEECBAEDDCAEDE,99999DCABCBABCBCBDAECBDABDAADCEBDCACEEBEBDEECDBBCB,DABECDCADDCEBCCEDDEAEDBBDEAEAADCEEAECEACDEABD,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,140.0,180.0,140.0,160.0,760.0,F,F,E,B,6,J,A,E,E,B,A,B,A,C,A,C,A,B,E,B,B,E,B,D,B
190001159867,2019,2304400,Fortaleza,23,CE,18,F,1,1,1,2304400.0,Fortaleza,23.0,CE,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,C,B,4,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,C,A,A,B
190003250231,2019,2304400,Fortaleza,23,CE,20,M,1,2,1,2304400.0,Fortaleza,23.0,CE,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,508.0,512.0,515.0,403.9,496.5,550.3,597.8,DEDBECADCBCDEDBEACBEABEDCDCBCBABBCBAADEACECAC,CACDADEEBBECCCAABDBEECBACBEBDDBCACEACCDEBECDB,99999BDCAACDABEEDDACEBECDDDABDAEEBDEADCBEECBCAAAED,EEBEDEDCADCDBDDBEDBEDDBACBECAECCBADADBECBDBCE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,120.0,120.0,100.0,600.0,B,B,C,B,6,D,A,C,D,A,A,B,A,B,A,B,A,A,B,B,A,C,A,B,B
190001680860,2019,2304400,Fortaleza,23,CE,17,F,1,3,1,2304400.0,Fortaleza,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,504.0,507.0,511.0,516.0,432.8,419.1,511.7,480.3,DDDEDCDEDCBBBCCBEDBDBDCDDACBDDBCBACCBECBBBCED,DECCDBBABBCCDBCABBDEEBBAEBBBBABCEBCCBAADEBBEB,99999BCEBBCCBACDAAABCADECCDDBDECCDBAEBEADDBBACEEEE,CCDECBEADDCCDBDDBEEDBBBCADEECABCEBCDBBCBCECBA,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,140.0,120.0,120.0,100.0,600.0,A,E,A,B,3,C,A,C,C,B,A,B,A,B,A,A,B,B,B,A,A,A,A,B,B
190005688844,2019,2304400,Fortaleza,23,CE,23,M,1,3,1,2312908.0,Sobral,23.0,CE,1,6,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,508.0,512.0,518.0,470.9,519.9,555.7,571.5,BCBBADEBCDACBDCBDCDACEADECBADDDBBBEDEACDECAEC,ABAACCADDAEECEDBECEAEDDBCCDCBAECAEABDBCBCECAB,BDDDA99999CBBCEEDEBCCADEBEDDEBDEECDAADBBECBECACBED,DACBAACEDDABACBECBDDEDDCABEEBCCBABADCEACBCABC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,40.0,40.0,100.0,0.0,300.0,F,D,D,B,6,B,A,B,C,A,B,B,B,B,B,A,A,A,B,B,A,E,B,B,B
190001137377,2019,2304400,Fortaleza,23,CE,18,M,1,1,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23072008.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,509.0,514.0,518.0,402.4,550.5,543.4,421.0,BADCBDEDBCDBBDECABCDCEBBDACBCBBDCBCCDBEDDCCDC,CCBCACBCDAAAACBADACBDEEBCBBAEDABBACBEEDBCCEEB,99999DDEDADECECEEAEBDAADCBDBDECBEBADECEAACEEABAEBC,DCACBBBEACEDCAEEBBCADDEABECAEEBADCDCCACBDBDEB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,120.0,100.0,120.0,0.0,480.0,H,D,F,F,2,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,B,A,B
190002563928,2019,2304400,Fortaleza,23,CE,17,F,1,3,1,2304400.0,Fortaleza,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,504.0,508.0,512.0,516.0,405.6,341.0,498.5,420.6,BDEEEECEADBBDCCEEABCEBAEECEACDCACCDDCAADECCDB,ABCBCDDADBCBAEEDCEEEDCCEBCCBABADDEBABECEBCDBD,99999DBBEBCDDBAADAACDBECCAADBCACDBAAEDBEEBACCADBBC,DBEBBBCBCAABBADBBDACECDCDDADDBADEDBBBCBDEADDB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,80.0,120.0,120.0,120.0,580.0,H,H,C,B,5,B,A,B,C,A,B,B,A,B,A,B,A,A,B,A,A,C,A,A,A
190005185719,2019,2304400,Fortaleza,23,CE,28,M,2,2,1,2304400.0,Fortaleza,23.0,CE,1,8,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,508.0,512.0,515.0,456.7,497.3,572.1,622.7,EAEBBCADDBCCAACCBBBBBACDADDCEECBDBDBEAAAAEECD,AAAAADCAACDCCCABDCDAEBDBACDEEBEEBEEECCDACCEBD,99999BDACACEABCECBACEBCEAADDBDDAEDECDDDCECDDAEAEDA,ECBDDDBBAEAAADBBBECABCECBAADBECCDADDCCDCBDCAC,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,100.0,120.0,120.0,120.0,120.0,580.0,B,B,C,B,12,C,A,C,D,B,A,B,A,B,A,A,A,A,B,A,A,E,A,B,B
190001963151,2019,2304400,Fortaleza,23,CE,20,M,0,3,1,2304400.0,Fortaleza,23.0,CE,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,507.0,511.0,517.0,492.0,523.8,567.3,553.8,AECACCAEEDEABDCCADBBDADAADCDBEBBCCBDADEEDBDBD,EEECABABABECEBAAEADDDBEAEDBCCACBAEEBACCECCBAB,99999ABCADBABAEEDEDCDACECABECCDEBDCBEBAADDEBEDAEAE,CEEACAEBCBBBCEDBABACBDBBAECACDEBDEBBBBECAEBCB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,100.0,100.0,560.0,B,E,D,C,5,D,A,C,C,B,B,C,A,B,A,A,A,A,D,A,A,E,A,A,B
190005063492,2019,2304400,Fortaleza,23,CE,18,M,2,3,1,2304400.0,Fortaleza,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,507.0,511.0,518.0,431.5,392.9,509.8,367.3,BEADADBBCCCCBDAEBDABADEBBABCDAABADDBDBDECCCBC,BAECDACBABBCEECABCEDBABBACEBBCDBDCCBACDBBADCB,99999ECAAEDCBDBBDEDBDACECEAEECCECDAAEBEEADACCBAACA,BCACDABAAACABCBDBCAACECBDAADEEBACCACEABABDBDD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,80.0,120.0,100.0,120.0,180.0,600.0,E,E,C,B,3,C,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
190001142752,2019,2304400,Fortaleza,23,CE,18,M,1,3,1,2507507.0,Jo\xe3o Pessoa,25.0,PB,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,508.0,512.0,515.0,658.6,648.0,642.3,833.9,ADECACDEADCECDDBBCECBDAEEBCEBACAEDAEEDCCCEADA,CBABADBACCEEBCBADCBCEDBBBDCBACDDBDADCCDADDCDD,BBEDA99999CBABACCBBCCADCEEEBBEDDEBAAADEAECAECAABBD,EEEADBEBACCBCDBACEBBAACECBDCCEDCEABBDEAADCBEA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,200.0,160.0,160.0,160.0,820.0,E,E,E,C,4,H,A,B,C,A,B,B,B,A,A,A,A,A,C,B,A,D,B,D,B
190001138255,2019,2304400,Fortaleza,23,CE,18,M,1,0,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23073721.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,A,A,B,B,6,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A
190005054307,2019,2304400,Fortaleza,23,CE,16,F,1,1,1,2304400.0,Fortaleza,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,509.0,514.0,515.0,561.3,622.2,632.8,733.4,DCEEBCDEDDCAADBABBEABEABEBAEABABEDCCEBAADBADC,ECACEEBCABABADBDEACABEEACEAABCEBBACBCBABBAACC,EBBAD99999CACBCDEDEBAACDEAACDECDDBEDBCCAAECECCABCB,ECEADCABABCBADBAEECEDDEACBDAAEDDECCEBCEBABBAA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,160.0,200.0,160.0,160.0,160.0,840.0,G,G,E,E,5,Q,D,E,E,D,A,C,B,B,A,B,A,B,E,B,B,E,B,E,B
190002531911,2019,2304400,Fortaleza,23,CE,31,F,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23071044.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,510.0,513.0,518.0,412.3,359.6,366.7,388.2,DACDBDCDCBCBEDBCBCDBDBCDABDEADABCBCBDBACBDDBD,CBCADDECAEDADACDABDCECBCCABDECBDCEDBCBABBCDCC,DBCDA99999CADABACDCBAEBDCDACCBCDCABBDBADDCBECBADCA,CEBCBCBCBACDECBECBABCBCBCDADAAAEDEADCEBDCAEED,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,8.0,0.0,0.0,0.0,0.0,0.0,0.0,H,H,B,B,5,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190001175304,2019,2304400,Fortaleza,23,CE,23,M,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,2,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,504.0,509.0,514.0,516.0,378.5,434.4,345.1,425.7,AABAEECACECECAEEDCBCCDCDEBABAEAEBDBEAAEEDEBAE,CEBBEDECCAAADDAACCBDABDEEECCACCDDCCAECAEECEEA,99999ADBAEEDDEEBCCDEDDCCAAEEEAADCABBBAADDBCEAEABEA,AACADDCAACAACEDAECEBABABEBEACABCABBCEBABACAAC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,60.0,60.0,80.0,60.0,60.0,320.0,E,E,F,B,2,A,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
